Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSMUSG00000032911,Cspg4,0.105971703843373,-2.027321635974925,0,0.5102984733954232,1.5706528556238122,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027174951416553637,0.6152924087172853,1.5154801462240202,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000393317679292132,0.08489795423205893,-1.7025179111859707,0.00000000000000000000000000000000000000000000000000000000001509004439522923
ENSMUSG00000042589,Cux2,2.2352676372317672,1.2853894722910433,0,1.1710997223544735,-0.6046537531317409,0.00000000000000000000000000000000000000000000000000000000000000000000003532971273354163,1.097455406131391,-0.622433379219569,0.000000000000000000000000000000000003722073590140658,0.17342220299161784,-3.3809072537019738,0
ENSMUSG00000029154,Cwh43,0.23114807564856543,0.42197410413585157,0.000000000000000000000000012568554208545225,0.26281547182798387,0.5081524397000587,0.0000000000000000000000000000010041505519756169,0.08944273056465768,-1.2766094154847738,0.000000000000000000000000000000000000000000000000000000000009517814947083446,0.04479540298676476,-2.314426532208762,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024609460459485322
ENSMUSG00000024087,Cyp1b1,0.01773404023501344,-4.0300149592767545,0,0.08710348135744919,-0.8900219143142483,0.0000000000000000000000000000000005037510934875323,1.0585972532639691,4.744477330381611,0,0.03860937114573534,-2.0062294311572373,0.0000000000000000000000000000000000000000000000000020715233557209776
ENSMUSG00000019929,Dcn,0.02755264299927698,-4.940436929924302,0,0.22528384217180436,-1.0406486384319618,0.000000000000000000000000000000000000000000000000000000008989789552766221,3.2479897479597803,5.29616609812557,0,0.030716847762352978,-3.8643027649413857,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038714648996712705
ENSMUSG00000022419,Deptor,0.1814927629905278,0.11191549753712593,0.0053586055180440025,0.21992218079235012,0.45469999276655937,0.000000000000000000000004279868873255559,0.18762279727701972,0.11114421490287452,0.09338064041025688,0.031783404976323565,-2.592440113960044,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004989596862886146
ENSMUSG00000030772,Dkk3,5.857986027191647,1.0748006987211793,0,2.0019691077004227,-1.3911456045085508,0,2.2838936830301924,-1.037616477090171,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010855236663232676,5.008765988248682,0.1952718798637454,0.0000008720087720235756
ENSMUSG00000036766,Dner,3.822507492022141,-0.13955275196441974,0.00000002003486259731542,5.383578346145669,0.6031550890892083,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009665926358371019,2.198359760742139,-0.935808671265129,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003371331671572028,3.418102559332945,-0.25297809776218316,0.000000000521825998091739
ENSMUSG00000043067,Dpy19l1,4.627935694988446,0.9564524447603755,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005896942734,3.4163189410596084,-0.09810511199473293,0.0007008019947966976,1.7180362025170237,-1.1489318602218308,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003092037583624377,0.6644651443036773,-2.57420700751525,0
ENSMUSG00000033308,Dpyd,0.08555593069477216,-2.3343921390599407,0,0.3321408128219796,0.6227037748701862,0.000000000000000000000000000000000000000000000000000020555734658141548,0.22992989862379867,-0.0983221349359984,0.11178906698183347,0.8445000020219128,2.305308888757202,0
ENSMUSG00000010476,Ebf3,0.0211943407686746,-2.5302622648303963,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018142545592274585,0.19085633226162466,2.812512815080043,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005838104584233666,0.06644974070227781,-0.02868637096211968,0.8516847118193597,0.020051275622647084,-1.8635192989522222,0.000000000000000000000000000000018119370670977458
ENSMUSG00000054690,Emcn,0.048444207471256225,-3.0954200670670424,0,0.07750892941526796,-1.759234754048327,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003528162955437964,1.6267540327633756,4.831503958503639,0,0.05354117214132359,-2.1391657927995986,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003972940842415263
ENSMUSG00000026235,Epha4,5.088934233585454,0.25921137229888513,0.0000000000000000000000002579819362576722,1.7492185089882561,-1.6995017851204126,0,1.5067306256817528,-1.7495151227605847,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009941135531232802,12.474666486042809,1.7345042694102177,0
ENSMUSG00000010461,Eya4,0.1664837094257725,-0.09490112238136472,0.06768069464615821,0.24259166136162147,0.7107251023565575,0.000000000000000000000000000000000016743530304798622,0.15198366299033092,-0.19279226799180682,0.034026855387339815,0.0548210407980883,-1.7578766548603952,0.0000000000000000000000000000000000000000000000000000000000009945071176089183
ENSMUSG00000021743,Fezf2,1.103965631507922,1.622725374496452,0,0.335809317976343,-1.4251135673925706,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050395070159507484,0.32305150756643713,-1.326995405149126,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064363033370656465,0.44262124379779466,-0.8544175897716626,0.00000000000000000000000000000000000000000000000000000005102383744960432
ENSMUSG00000034037,Fgd5,0.053721165785089495,-2.8786167213235494,0,0.09613364789126683,-1.3699144703034607,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002330121193661822,1.5168475412212,4.589277877688981,0,0.03348989651867651,-2.7871698614656144,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013689602202031588
ENSMUSG00000034295,Fhod3,2.848562653066537,1.9038624680242933,0,0.9960461815270297,-1.132851983034919,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004459614296465302,0.5936789982466482,-1.7774679266060414,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004153182061332798,0.3839605970294122,-2.4330460648227143,0
ENSMUSG00000026841,Fibcd1,0.05977669171899652,-2.3285862528437384,0,0.22217972242580453,0.5357702552166752,0.000000000000000000000000017461855187277446,0.07840609543071535,-1.2017043498817013,0.0000000000000000000000000000000000000012309508532765785,0.683876485597942,2.673001151551648,0
ENSMUSG00000075324,Fign,0.028374464376021504,-2.868186713865109,0,0.3461563837963424,3.3968606455094807,0,0.08116525421420094,-0.4869785680591505,0.00000005677669656631456,0.010025637811323542,-3.5879437048383536,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019586126473592955
ENSMUSG00000041559,Fmod,0.015528098644804452,-4.912552980251435,0,0.1070450991196298,-1.293591403472534,0.0000000000000000000000000000000000000000000000018195165572600826,1.8488663148339652,5.5261995357037055,0,0.009385703482941187,-4.70530321889826,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008744738034825815
ENSMUSG00000026193,Fn1,0.22007511394084972,-2.9987973770051237,0,0.3391015661917974,-1.7263495933653836,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005657077367355694,6.967565717996972,4.83360550428178,0,0.14867807562750018,-2.7815262946613,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001930663524956658
ENSMUSG00000021250,Fos,0.17842174626690352,1.2965086258613296,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040570213845173946,0.07515732354708629,-0.9746351634650989,0.00000000000000000000000000000000000000000000000000000000000000071902869340714,0.08553392228805311,-0.6528135151064771,0.00000000000000200617697919094,0.0548210407980883,-1.3372665360309028,0.000000000000000000000000000000000000000000000000005801924358753951
ENSMUSG00000029563,Foxp2,0.44512440989883734,0.0358171843410402,0.30919622322749696,0.6605190562548685,0.8468886480567517,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010999990231290191,0.317533189999466,-0.515032224342467,0.000000000000000016166089987674542,0.02922366766279415,-4.059374392124134,0
ENSMUSG00000070880,Gad1,3.3737497665629594,1.1587136466320156,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000553007772520448,1.5167857849771795,-0.909157697433431,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008919888092827886,0.9863992650960963,-1.447762974159264,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031713101453329795,1.9850762866420613,-0.38002410762554084,0.0000000000002418608163607963
ENSMUSG00000026787,Gad2,1.662501391397504,1.2264181764546154,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016573968051986356,0.925309877012125,-0.5167974108569715,0.0000000000000000000000000000000023893323037287655,0.44445449403980286,-1.5625470853678296,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029012577381256728,0.47013841991823585,-1.4865719600279732,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012729481771913976
ENSMUSG00000036390,Gadd45a,0.7627799988889318,1.2659073885928573,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000056274258750293824,0.3210412331241621,-0.9866034203278163,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002770173341961383,0.3359275818893699,-0.7948725865671767,0.00000000000000000000000000000000000000455174996021996,0.2909568079711768,-1.0211271986910746,0.000000000000000000000000000000000000000000000000000000000000000021847047242430697
ENSMUSG00000024064,Galnt14,0.5444782889715833,0.6523605564782958,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000004342076277582463,0.3572559634941599,-0.4414860138514374,0.0000000000000000000000000000018756599366380484,0.12968046282382245,-1.9158031619097389,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002813759062332202,0.522826346288383,0.23312650038192773,0.0000044755455982442015
ENSMUSG00000038860,Garnl3,4.110534257692762,1.8426629550203535,0,1.404849345651732,-1.1839750092989672,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002245246499877032,1.2372527844946608,-1.2382484994048784,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019974564512585713,0.4744046487741182,-2.6736028558733564,0
ENSMUSG00000020932,Gfap,0.37643744430566334,-3.2638152805677665,0,4.636426129706988,2.287504186144616,0,4.177826257994422,1.3808210870578157,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009401325142913294,0.7813598149548538,-1.3551518380637635,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013022466173621681
ENSMUSG00000022103,Gfra2,2.2921895810104935,1.5489473627263737,0,0.5233734020225134,-1.9004453982576415,0,1.0082426054653573,-0.7240293881535037,0.0000000000000000000000000000000000000000000000000000042717709886813955,1.1642538547702954,-0.5048942586888842,0.0000000000000000000000000000039239901120589266
ENSMUSG00000046352,Gjb2,0.015830874941499803,-4.126162872891335,0,0.1209666058592653,-0.21939753509171167,0.0019146821029214667,0.9477710421272981,4.425006256143245,0,0.00917239204014707,-4.013707610710257,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000569152557424457
ENSMUSG00000056966,Gjc3,0.6449135119610986,-2.30022362710736,0,5.490059059856936,3.2140458516284394,0,0.6488621739163599,-1.5797883010704368,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005102442031884194,0.2753850726472062,-2.857714560473072,0
ENSMUSG00000021318,Gli3,0.23469488369556812,-1.0505376460044087,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009072140235923614,0.6868570419785033,1.5228068346169106,0,0.35616141296826415,0.027254947313855915,0.6387973291945868,0.15166443582661782,-1.3033068538268093,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000012564448240468783
ENSMUSG00000109372,Gm19410,0.18218482309726003,1.859035690048239,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006920205268883174,0.05455725614181483,-1.394544510390788,0.00000000000000000000000000000000000000000000000051792357920817714,0.06116135303393045,-1.0643981037941899,0.000000000000008718854802904388,0.030076913433970624,-2.1324234024593602,0.00000000000000000000000000000000000000000000920949610528297
ENSMUSG00000097789,Gm2115,0.1770808798101098,-2.29360189690882,0,0.48518332272324294,-0.03761225517521738,0.418845625084159,0.35639134286688795,-0.5179005827031318,0.00000000000005630937934863114,2.212252973217797,2.9637281077850863,0
ENSMUSG00000036402,Gng12,1.5218834284608485,-0.5297265400746576,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002777641401862836,3.0143824660699967,1.0642648672252453,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001364596282417,1.7106784457610622,-0.10996928953547402,0.011801192682191904,0.7950117472936774,-1.301627605466635,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008701636143356972
ENSMUSG00000052229,Gpr17,0.21185690017340447,-1.606930477181355,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010776968326277547,1.0601979896110258,2.43102884891324,0,0.173597073460968,-1.3337427772850428,0.000000000000000000000000000000000000009571929474941798,0.14249204378647076,-1.638539810865032,0.00000000000000000000000000000000000000000000000000000000062515929503679566
ENSMUSG00000001985,Grik3,1.0735582405683746,1.5164437663910497,0,0.4300616811730645,-0.9982322496356417,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005168446040716484,0.3092557136490092,-1.3753527712000655,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040035890470917226,0.3120746408077945,-1.3695698370484488,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003594597322267951
ENSMUSG00000046182,Gsg1l,0.7978587955489218,2.2057018876089205,0,0.15755759316817214,-1.992593321659954,0,0.2092362077476568,-1.379080813394313,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010031853091176168,0.1740621373200002,-1.6636401566291337,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008751185428141563
ENSMUSG00000033910,Gucy1a1,1.5009486102321985,0.637993805785851,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013329169745481461,1.2768279221879215,0.03416019051687119,0.3467065196908567,0.8718941755814446,-0.5736022236044159,0.00000000000000000000000008239142489732931,0.34215155424176513,-1.9972857876850045,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002147505626476747
ENSMUSG00000021613,Hapln1,0.42894750490397143,-0.45798871480970205,0.0000000000000000000000000000000000000001080309886221183,0.8301168714681308,1.0737876429785114,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004208908821218428,0.39134068745770534,-0.39626639629506044,0.00000000001944675065722568,0.2265367522473532,-1.243068559039395,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013033606004990728
ENSMUSG00000027018,Hat1,0.6200858556320797,-0.03829670893164927,0.17601450134769692,0.7222251942359557,0.275900266550699,0.000000000000000005672092790899065,0.4869915252852056,-0.4021169748772925,0.00000000000000007986337202715814,0.5819136159423536,-0.12209696815470406,0.007316611001856863
ENSMUSG00000071379,Hpcal1,0.610656536677853,-0.13951347254801738,0.0000005471790858405998,0.7125365780590471,0.2126417710751084,0.000000000022287892140746183,0.7836010945099059,0.33138505543530333,0.00000000000011442147979552767,0.47931081195838293,-0.4586223728618245,0.000000000000000000000041871869424547
ENSMUSG00000046321,Hs3st2,0.783844578387594,2.620558612194438,0,0.12303601902326518,-2.2868944909936717,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000094726,0.2570616266614069,-0.9805578162464097,0.00000000000000000000000000000000101258517390653,0.017064915423529434,-4.964464562882126,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173
ENSMUSG00000050783,Htr1f,0.627568755536122,1.7035484869663147,0,0.08879663758254,-2.602154953099471,0,0.08024553461970574,-2.5370371469470685,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002147488157540037,0.5324253612141183,0.3605352663841377,0.0000000000067178396958673885
ENSMUSG00000020644,Id2,4.522569543738464,0.4748452509438277,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000003495567007803105,4.279828615855919,0.16125620892536685,0.000000009874646165592202,3.097615594259816,-0.3815332729018164,0.0000000000000000001402113035535933,1.0735964915827954,-1.9992491197367357,0
ENSMUSG00000020053,Igf1,0.1925657246982435,0.4795337672915907,0.00000000000000000008257567574662191,0.15642882235144495,-0.12961090394636665,0.034763502732619044,0.16876854558986823,0.013323971434041404,0.8727899691219645,0.0680463502513236,-1.3974941760046606,0.000000000000000000000000000000000000000000028140551068580836
ENSMUSG00000048583,Igf2,0.0410478150805555,-5.171861747503967,0,0.946098072886851,0.603422918839608,0.000000000000000000000000000000020518561960995576,4.349583892266399,3.9040950794425617,0,0.03370320796147063,-4.533714669590643,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012069029817937928
ENSMUSG00000017493,Igfbp4,1.9763939035572418,0.9147311282971362,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006640432733061486,0.47737599124087976,-1.995924919166634,0,1.5062707658845051,-0.04577320337584456,0.3652839284031597,1.9183098050475023,0.3504621813627363,0.000000000000005887749253215017
ENSMUSG00000026185,Igfbp5,1.1150818469723085,-1.1945509396624092,0,2.8818459593392776,1.031244185799023,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005724150902338874,2.8538899017185893,0.7870444887874728,0.0000000000000000000000000000000000000000000000000000000000000000000000000012636848390837956,1.5247501930923548,-0.24475815074741059,0.0000000800564702156359
ENSMUSG00000023046,Igfbp6,1.3369303649366595,2.309963721675502,0,0.1007427953929029,-3.4380401629814705,0,0.8652262085213545,0.035612479473233066,0.546010554617501,0.09982975522764717,-3.22950335612471,0
ENSMUSG00000040972,Igsf21,0.823162243201319,0.8216209036493844,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013393936571702828,0.6170613798108712,-0.12444115800483257,0.00023484304699915344,0.38950124826871496,-0.8230783296296198,0.0000000000000000000000000000000000000000000000000000000021437368566313733,0.19326016717147082,-1.8884485549437429,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001800299673307238
ENSMUSG00000018654,Ikzf1,0.10372250849649324,-0.9883617643123612,0.00000000000000000000000000000000020205946594648712,0.29028222836834583,1.474053212815225,0.00000000000000000000000000000000000000000000000000000000000000013269215940505504,0.1584217001517973,0.08254844292047592,0.5293784897515754,0.05823402388279419,-1.4714916828113696,0.000000000000000000003789242283025582
ENSMUSG00000037940,Inpp4b,0.1982752205787844,-1.7901259882825513,0,0.7957834257926784,1.4124296536283396,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007743541911568364,0.798316608021829,1.0715362956231012,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000993096591063628,0.3321259164304416,-0.38371853198567574,0.00000000008028660561128191
ENSMUSG00000034402,Kcnh5,2.8143489315399624,1.4980639422047841,0,1.2708078111653764,-0.8000518554823111,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001434171793825607,0.9073033799695096,-1.2105961657882776,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015462112225302274,0.4564864875794123,-2.2459735665147065,0
ENSMUSG00000037610,Kcnmb2,0.3214186658204509,-0.005098941275153646,0.8859938325216139,0.4546124464368812,0.7091968695613602,0.00000000000000000000000000000000000000000000000000000000000000000000000000000436786068631149,0.2117654366325186,-0.6579710844733011,0.0000000000000000000000000004971228801699478,0.12585375124852957,-1.4572390440010854,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004129084944488748
ENSMUSG00000098557,Kctd12,0.8337161598289855,-1.0472832095607054,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183,1.5386086874339056,0.426715279865708,0.00000000000000000000000000000000000000000006957047439117142,1.666301975326669,0.48004301981982955,0.00000000000000000000000000008078108506164354,2.1939081891375025,0.9628431548505507,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010781648320070766
ENSMUSG00000037653,Kctd8,0.15368059745122623,-0.5997630562053349,0.00000000000000000000000000000000000000000010514680205389887,0.39826796983524826,1.7152562437031011,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004890722178766257,0.06667967060090162,-1.6092344241287968,0.00000000000000000000000000000000000000000000000000000000000000000016991435676839424,0.012158752239264721,-4.099335433732286,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008954518904658826
ENSMUSG00000062960,Kdr,0.10151656690628426,-3.019451587989699,0,0.21126827119744157,-1.2618846336604885,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003923462003362309,3.0932469261859636,4.545462157385915,0,0.10601578706867659,-2.157003479712515,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012850618344540291
ENSMUSG00000027270,Lamp5,3.129193026346457,3.095615161962515,0,0.26563739886980187,-3.1665604797648124,0,0.769805300592478,-1.3644839516074738,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048659715475610616,0.2190708517495591,-3.2326452536492134,0
ENSMUSG00000028581,Laptm5,0.5282581302200468,-0.9915337828385086,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064312002184701776,1.3588519348700985,1.2456869999502165,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009675064722909504,1.0894078596795582,0.5737365675060605,0.00000000000000000005095320975120671,0.3146343781213239,-1.3884420364322465,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000014355171177275944
ENSMUSG00000075602,Ly6a,0.27474786237269605,-2.875003834397062,0,0.44482976602524543,-1.5285129904178136,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008994897970058902,7.761283728046324,4.606281335100359,0,0.24829451941235323,-2.243821890217075,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005139410381559016
ENSMUSG00000050447,Lypd6,0.709664385697233,0.5722803710273437,0.0000000000000000000000000000000000000000000000000000000007401037066631638,0.5661726288234198,-0.11917698374920782,0.004018643520403153,0.589310330172796,-0.036197226558630335,0.5578062500161524,0.1717157114492649,-1.9319612506028703,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005465563426700926
ENSMUSG00000069516,Lyz2,0.43846333137153964,-1.1178825024908183,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000889633639399539,0.9511775415621234,0.706597416768944,0.0000000000000000000000000000000000000000000000000000017401270513828148,1.7088390065720718,1.6163039538785826,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007093510962572194,0.2502143223975003,-1.536977864776219,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008971772116193218
ENSMUSG00000024558,Mapk4,1.7204181715796576,0.1260284467080658,0.0000010667750755588717,1.772734567670073,0.1343104880360052,0.000005539358068749128,1.5276542464565184,-0.12741279126496874,0.0035108308495018603,1.1768392298951484,-0.5416482589703723,0.000000000000000000000000000000000004333505930799473
